lettersIn,batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultOut,heightOut,timeOut
3,1,religious,false,9,4927,false,2,0.15000000000000002
3,1,tip,true,3,4927,true,3,0.15000000000000002
3,1,cup,true,3,4927,true,3,0.2
3,1,oh,true,2,4927,true,2,0.15000000000000002
3,1,costume,false,7,4927,false,2,0.2
3,1,rush,false,4,4927,false,2,0.15000000000000002
3,1,distract,false,8,4927,false,2,0.15000000000000002
3,1,wage,false,4,4927,false,2,0.15000000000000002
3,1,duo,true,3,4927,true,3,0.15000000000000002
3,1,no,true,2,4927,true,2,0.15000000000000002
3,1,choose,false,6,4927,false,1,0.15000000000000002
3,1,any,true,3,4927,true,3,0.15000000000000002
3,1,arm,true,3,4927,true,3,0.15000000000000002
3,1,hip,true,3,4927,true,3,0.15000000000000002
3,1,ban,true,3,4927,true,3,0.2
3,1,boost,false,5,4927,false,2,0.15000000000000002
3,1,singer,false,6,4927,false,3,0.15000000000000002
3,1,physical,false,8,4927,false,1,0.1
3,1,often,false,5,4927,false,2,0.2
3,2,rod,true,3,4927,true,3,0.15000000000000002
3,2,last,false,4,4927,false,2,0.15000000000000002
3,2,lay,true,3,4927,true,3,0.15000000000000002
3,2,seven,false,5,4927,false,2,0.15000000000000002
3,2,cup,true,3,4927,true,3,0.2
3,2,its,true,3,4927,true,3,0.15000000000000002
3,2,notable,false,7,4927,false,3,0.2
3,2,bit,true,3,4927,true,3,0.15000000000000002
3,2,smile,false,5,4927,false,1,0.1
3,2,happiness,false,9,4927,false,2,0.15000000000000002
3,2,egg,true,3,4927,true,3,0.15000000000000002
3,2,waste,false,5,4927,false,2,0.15000000000000002
3,2,fraud,false,5,4927,false,2,0.15000000000000002
3,2,widen,false,5,4927,false,2,0.15000000000000002
3,2,performance,false,11,4927,false,3,0.2
3,2,tie,true,3,4927,true,3,0.2
3,2,lip,true,3,4927,true,3,0.15000000000000002
3,2,nowhere,false,7,4927,false,3,0.15000000000000002
3,2,toe,true,3,4927,true,3,0.15000000000000002
3,2,nor,true,3,4927,true,3,0.2
3,2,tin,true,3,4927,true,3,0.25
3,2,duo,true,3,4927,true,3,0.25
3,2,bow,true,3,4927,true,3,0.25
3,2,gun,true,3,4927,true,3,0.2
3,2,van,true,3,4927,true,3,0.15000000000000002
3,2,hip,true,3,4927,true,3,0.15000000000000002
3,2,consolidate,false,11,4927,false,2,0.15000000000000002
3,2,hi,true,2,4927,true,2,0.1
3,2,oil,true,3,4927,true,3,0.25
3,2,alien,false,5,4927,false,2,0.25
3,2,boy,true,3,4927,true,3,0.25
3,2,be,true,2,4927,true,2,0.2
3,2,decoration,false,10,4927,false,1,0.15000000000000002
3,2,via,true,3,4927,true,3,0.2
3,2,shiny,false,5,4927,false,2,0.2
3,2,rather,false,6,4927,false,3,0.25
3,2,his,true,3,4927,true,3,0.15000000000000002
3,2,hit,true,3,4927,true,3,0.15000000000000002
3,2,summit,false,6,4927,false,3,0.15000000000000002
3,2,vow,true,3,4927,true,3,0.15000000000000002
3,2,firefighter,false,11,4927,false,2,0.15000000000000002
3,2,nine,false,4,4927,false,1,0.1
3,2,mad,true,3,4927,true,3,0.15000000000000002
3,2,mud,true,3,4927,true,3,0.15000000000000002
3,2,may,true,3,4927,true,3,0.2
3,2,tv,true,2,4927,true,2,0.15000000000000002
3,2,pen,true,3,4927,true,3,0.15000000000000002
3,2,tennis,false,6,4927,false,3,0.15000000000000002
3,2,acre,false,4,4927,false,2,0.15000000000000002
3,2,mob,true,3,4927,true,3,0.15000000000000002
3,2,ago,true,3,4927,true,3,0.15000000000000002
3,2,entrance,false,8,4927,false,2,0.15000000000000002
3,2,gut,true,3,4927,true,3,0.2
3,2,painful,false,7,4927,false,2,0.15000000000000002
3,2,demon,false,5,4927,false,1,0.1
3,2,trace,false,5,4927,false,2,0.15000000000000002
3,2,petition,false,8,4927,false,3,0.2
3,2,ego,true,3,4927,true,3,0.25
3,2,bid,true,3,4927,true,3,0.2
3,2,arm,true,3,4927,true,3,0.15000000000000002
3,2,ray,true,3,4927,true,3,0.15000000000000002
3,2,place,false,5,4927,false,1,0.1
3,2,offspring,false,9,4927,false,3,0.2
3,2,resident,false,8,4927,false,2,0.2
3,2,age,true,3,4927,true,3,0.25
3,2,blend,false,5,4927,false,1,0.15000000000000002
3,2,incorrect,false,9,4927,false,2,0.15000000000000002
3,2,giant,false,5,4927,false,2,0.2
3,2,suppress,false,8,4927,false,2,0.15000000000000002
3,2,profit,false,6,4927,false,1,0.1
3,2,salad,false,5,4927,false,2,0.2
3,2,opt,true,3,4927,true,3,0.15000000000000002
3,2,per,true,3,4927,true,3,0.15000000000000002
3,2,pay,true,3,4927,true,3,0.15000000000000002
3,2,ash,true,3,4927,true,3,0.15000000000000002
3,2,they,false,4,4927,false,3,0.2
3,2,disclose,false,8,4927,false,2,0.15000000000000002
3,2,player,false,6,4927,false,1,0.1
3,2,essence,false,7,4927,false,1,0.15000000000000002
3,2,assumption,false,10,4927,false,2,0.15000000000000002
3,2,hot,true,3,4927,true,3,0.15000000000000002
3,2,lab,true,3,4927,true,3,0.15000000000000002
3,2,humanitarian,false,12,4927,false,1,0.1
3,2,surrounding,false,11,4927,false,2,0.1
3,2,doctor,false,6,4927,false,2,0.15000000000000002
3,2,pet,true,3,4927,true,3,0.15000000000000002
3,2,old,true,3,4927,true,3,0.2
3,2,luck,false,4,4927,false,1,0.1
3,2,thanks,false,6,4927,false,2,0.15000000000000002
3,2,museum,false,6,4927,false,2,0.15000000000000002
3,3,rod,true,3,4927,true,3,0.15000000000000002
3,3,end,true,3,4927,true,3,0.15000000000000002
3,3,sun,true,3,4927,true,3,0.15000000000000002
3,3,chronic,false,7,4927,false,1,0.15000000000000002
3,3,far,true,3,4927,true,3,0.25
3,3,gut,true,3,4927,true,3,0.2
3,3,tie,true,3,4927,true,3,0.2
3,3,prosecute,false,9,4927,false,1,0.1
3,3,inappropriate,false,13,4927,false,2,0.15000000000000002
3,3,ego,true,3,4927,true,3,0.15000000000000002
3,3,survivor,false,8,4927,false,2,0.15000000000000002
3,3,ten,true,3,4927,true,3,0.15000000000000002
3,3,intellectual,false,12,4927,false,2,0.15000000000000002
3,3,mad,true,3,4927,true,3,0.2
3,3,slot,false,4,4927,false,1,0.1
3,3,fundraising,false,11,4927,false,3,0.15000000000000002
3,3,rat,true,3,4927,true,3,0.15000000000000002
3,3,ago,true,3,4927,true,3,0.15000000000000002
3,3,civic,false,5,4927,false,1,0.1
3,3,cheese,false,6,4927,false,1,0.15000000000000002
3,3,do,true,2,4927,true,2,0.15000000000000002
3,3,boy,true,3,4927,true,3,0.15000000000000002
3,3,lip,true,3,4927,true,3,0.15000000000000002
3,3,oh,true,2,4927,true,2,0.15000000000000002
3,3,toxic,false,5,4927,false,2,0.2
3,3,its,true,3,4927,true,3,0.15000000000000002
3,3,operator,false,8,4927,false,2,0.2
3,3,gap,true,3,4927,true,3,0.2
3,3,shy,true,3,4927,true,3,0.2
3,3,broadly,false,7,4927,false,1,0.1
3,3,assassination,false,13,4927,false,2,0.15000000000000002
3,3,constituency,false,12,4927,false,2,0.15000000000000002
3,3,dub,true,3,4927,true,3,0.15000000000000002
3,3,bit,true,3,4927,true,3,0.15000000000000002
3,3,ray,true,3,4927,true,3,0.15000000000000002
3,3,terminate,false,9,4927,false,2,0.15000000000000002
3,3,participate,false,11,4927,false,2,0.15000000000000002
3,3,something,false,9,4927,false,2,0.15000000000000002
3,3,crash,false,5,4927,false,2,0.15000000000000002
3,3,banana,false,6,4927,false,3,0.2
3,3,tragic,false,6,4927,false,2,0.15000000000000002
3,3,beloved,false,7,4927,false,2,0.15000000000000002
3,3,cheer,false,5,4927,false,1,0.15000000000000002
3,3,butter,false,6,4927,false,3,0.15000000000000002
3,3,mob,true,3,4927,true,3,0.15000000000000002
3,3,desperately,false,11,4927,false,1,0.1
3,3,core,false,4,4927,false,2,0.15000000000000002
3,3,tv,true,2,4927,true,2,0.15000000000000002
3,3,royal,false,5,4927,false,2,0.15000000000000002
3,3,inequality,false,10,4927,false,2,0.15000000000000002
3,3,pen,true,3,4927,true,3,0.15000000000000002
3,3,earthquake,false,10,4927,false,3,0.15000000000000002
3,3,cup,true,3,4927,true,3,0.2
3,3,ok,true,2,4927,true,2,0.2
3,3,problem,false,7,4927,false,1,0.15000000000000002
3,3,generation,false,10,4927,false,2,0.2
3,3,pick,false,4,4927,false,2,0.15000000000000002
3,3,may,true,3,4927,true,3,0.2
3,3,by,true,2,4927,true,2,0.1
3,3,oil,true,3,4927,true,3,0.15000000000000002
3,3,indeed,false,6,4927,false,2,0.15000000000000002
3,3,why,true,3,4927,true,3,0.15000000000000002
3,3,age,true,3,4927,true,3,0.15000000000000002
3,3,conceal,false,7,4927,false,2,0.15000000000000002
3,3,bag,true,3,4927,true,3,0.15000000000000002
3,3,any,true,3,4927,true,3,0.15000000000000002
3,3,stamp,false,5,4927,false,1,0.1
3,3,year,false,4,4927,false,2,0.2
3,3,coach,false,5,4927,false,2,0.2
3,3,egg,true,3,4927,true,3,0.2
3,3,gig,true,3,4927,true,3,0.2
3,3,aware,false,5,4927,false,1,0.2
3,3,fasten,false,6,4927,false,2,0.45
3,3,fly,true,3,4927,true,3,0.35000000000000003
3,3,cut,true,3,4927,true,3,0.2
3,3,minimum,false,7,4927,false,2,0.25
3,3,enquire,false,7,4927,false,2,0.15000000000000002
3,3,yes,true,3,4927,true,3,0.15000000000000002
3,3,his,true,3,4927,true,3,0.15000000000000002
3,3,bar,true,3,4927,true,3,0.2
3,3,mixture,false,7,4927,false,3,0.25
3,3,via,true,3,4927,true,3,0.15000000000000002
3,3,odd,true,3,4927,true,3,0.15000000000000002
3,3,buy,true,3,4927,true,3,0.15000000000000002
3,3,hey,true,3,4927,true,3,0.15000000000000002
3,3,road,false,4,4927,false,2,0.25
3,3,penny,false,5,4927,false,3,0.15000000000000002
3,3,hunger,false,6,4927,false,1,0.15000000000000002
3,3,plot,false,4,4927,false,1,0.1
3,3,opt,true,3,4927,true,3,0.15000000000000002
3,4,absent,false,6,4927,false,1,0.1
3,4,instead,false,7,4927,false,2,0.15000000000000002
3,4,thesis,false,6,4927,false,3,0.2
3,4,deployment,false,10,4927,false,1,0.1
3,4,motorcycle,false,10,4927,false,2,0.15000000000000002
3,4,quit,false,4,4927,false,0,0.05
3,4,thus,false,4,4927,false,2,0.15000000000000002
3,4,yet,true,3,4927,true,3,0.15000000000000002
3,4,lose,false,4,4927,false,2,0.15000000000000002
3,4,the,true,3,4927,true,3,0.2
3,4,may,true,3,4927,true,3,0.2
3,4,row,true,3,4927,true,3,0.2
3,4,shame,false,5,4927,false,2,0.15000000000000002
3,4,blame,false,5,4927,false,1,0.1
3,4,via,true,3,4927,true,3,0.15000000000000002
3,4,several,false,7,4927,false,2,0.15000000000000002
3,4,fly,true,3,4927,true,3,0.2
3,4,top,true,3,4927,true,3,0.2
3,4,nor,true,3,4927,true,3,0.2
3,4,brief,false,5,4927,false,1,0.15000000000000002
3,4,fame,false,4,4927,false,2,0.2
3,4,depressed,false,9,4927,false,1,0.1
3,4,grand,false,5,4927,false,1,0.15000000000000002
3,4,leg,true,3,4927,true,3,0.15000000000000002
3,4,no,true,2,4927,true,2,0.15000000000000002
3,4,gay,true,3,4927,true,3,0.2
3,4,oil,true,3,4927,true,3,0.2
3,4,shy,true,3,4927,true,3,0.25
3,4,lay,true,3,4927,true,3,0.2
3,4,tie,true,3,4927,true,3,0.25
3,4,mud,true,3,4927,true,3,0.2
3,4,bit,true,3,4927,true,3,0.25
3,4,why,true,3,4927,true,3,0.2
3,4,descend,false,7,4927,false,1,0.1
3,4,inform,false,6,4927,false,2,0.15000000000000002
3,4,cost,false,4,4927,false,2,0.15000000000000002
3,4,fifty,false,5,4927,false,2,0.15000000000000002
