lettersIn,batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultOut,heightOut,timeOut
3,2,sky,true,3,256,true,163,1.625
3,2,thrive,false,6,256,false,256,1.125
3,2,celebration,false,11,256,false,256,0.75
3,2,fee,true,3,256,true,210,1.5
3,2,meanwhile,false,9,256,false,256,0.75
3,2,pig,true,3,256,true,98,0.5
3,2,eye,true,3,256,true,42,0.25
3,2,waste,false,5,256,false,256,0.625
3,2,sufficiently,false,12,256,false,256,0.625
3,2,inspire,false,7,256,false,256,0.625
3,2,discard,false,7,256,false,256,1
3,2,all,true,3,256,true,5,0
3,2,breathe,false,7,256,false,256,0.75
3,2,bake,false,4,256,false,256,0.625
3,2,if,true,2,256,true,63,0.125
3,2,epidemic,false,8,256,false,256,0.75
3,2,try,true,3,256,true,117,0.625
3,2,jam,true,3,256,true,150,1.5
3,2,bid,true,3,256,true,204,1.625
3,2,model,false,5,256,false,256,0.75
3,2,tax,true,3,256,true,197,1.625
3,2,pen,true,3,256,true,97,0.5
3,2,educational,false,11,256,false,256,0.75
3,2,low,true,3,256,true,154,1
3,2,god,true,3,256,true,145,1.125
3,2,ray,true,3,256,true,248,2.75
3,3,score,false,5,256,false,256,0.75
3,3,ring,false,4,256,false,256,0.75
3,3,inspiration,false,11,256,false,256,0.75
3,3,man,true,3,256,true,74,0.375
3,3,shy,true,3,256,true,196,1.5
3,3,thoroughly,false,10,256,false,256,0.75
3,3,nor,true,3,256,true,188,1.25
3,3,intend,false,6,256,false,256,1.125
3,3,phase,false,5,256,false,256,1.125
3,3,bat,true,3,256,true,201,2.125
3,3,gig,true,3,256,true,212,2
3,3,kid,true,3,256,true,151,0.875
3,3,which,false,5,256,false,256,0.75
3,3,thousand,false,8,256,false,256,0.75
3,3,illegal,false,7,256,false,256,0.75
3,3,expensive,false,9,256,false,256,0.75
3,3,previously,false,10,256,false,256,0.625
3,3,net,true,3,256,true,187,1.75
3,3,boy,true,3,256,true,19,0.25
3,3,rod,true,3,256,true,250,2.75
3,3,fee,true,3,256,true,210,1.25
3,3,naked,false,5,256,false,256,0.75
3,3,require,false,7,256,false,256,0.75
3,3,red,true,3,256,true,100,0.5
3,3,intensify,false,9,256,false,256,0.75
3,3,chapter,false,7,256,false,256,0.75
3,3,six,true,3,256,true,108,0.625
3,3,lap,true,3,256,true,240,2
3,3,us,true,2,256,true,122,0.375
3,3,golf,false,4,256,false,256,0.625
3,3,fur,true,3,256,true,181,1.125
3,3,seldom,false,6,256,false,256,0.625
3,3,its,true,3,256,true,66,0.5
3,3,rat,true,3,256,true,219,1.375
3,3,enjoy,false,5,256,false,256,0.625
3,3,combine,false,7,256,false,256,1
3,3,bug,true,3,256,true,205,1.625
3,3,rob,true,3,256,true,222,2.375
3,3,gentle,false,6,256,false,256,1.125
3,3,cabin,false,5,256,false,256,0.625
3,3,dam,true,3,256,true,233,1.5
3,3,for,true,3,256,true,47,0.375
3,3,key,true,3,256,true,68,0.375
3,3,non,true,3,256,true,244,2
3,3,link,false,4,256,false,256,0.75
3,3,accommodate,false,11,256,false,256,0.625
3,3,dry,true,3,256,true,138,1
3,3,bench,false,5,256,false,256,0.5
3,3,unexpected,false,10,256,false,256,0.375
3,3,donation,false,8,256,false,256,0.625
3,3,guy,true,3,256,true,147,0.875
3,3,school,false,6,256,false,256,0.5
3,3,cow,true,3,256,true,29,0.125
3,3,genre,false,5,256,false,256,0.5
3,3,championship,false,12,256,false,256,0.5
3,3,how,true,3,256,true,60,0.25
3,3,wet,true,3,256,true,171,0.5
3,3,sum,true,3,256,true,224,0.75
3,3,pet,true,3,256,true,158,0.5
3,3,via,true,3,256,true,228,0.625
3,3,mad,true,3,256,true,184,0.5
3,3,fix,true,3,256,true,141,0.375
3,3,tin,true,3,256,true,198,0.625
3,3,but,true,3,256,true,21,0.125
3,3,cup,true,3,256,true,30,0.125
3,3,good,false,4,256,false,256,0.375
3,3,assert,false,6,256,false,256,0.375
3,3,mobile,false,6,256,false,256,0.5
3,3,our,true,3,256,true,93,0.375
3,3,ego,true,3,256,true,237,1.125
3,3,sheet,false,5,256,false,256,0.5
3,3,prepared,false,8,256,false,256,0.5
3,3,specialized,false,11,256,false,256,0.25
3,3,bad,true,3,256,true,13,0
3,3,video,false,5,256,false,256,0.375
3,3,he,true,2,256,true,53,0.125
3,3,if,true,2,256,true,63,0.125
3,3,obsess,false,6,256,false,256,0.375
3,3,laser,false,5,256,false,256,0.375
3,3,web,true,3,256,true,170,0.5
3,3,very,false,4,256,false,256,0.375
3,3,likelihood,false,10,256,false,256,0.375
3,3,decisive,false,8,256,false,256,0.375
3,3,already,false,7,256,false,256,0.375
3,4,rating,false,6,256,false,256,0.5
3,4,its,true,3,256,true,66,0.375
3,4,casual,false,6,256,false,256,0.5
3,4,bow,true,3,256,true,231,1
3,4,bat,true,3,256,true,201,0.625
3,4,monopoly,false,8,256,false,256,0.375
3,4,minority,false,8,256,false,256,0.375
3,4,ironic,false,6,256,false,256,0.5
3,4,gay,true,3,256,true,211,0.625
3,4,with,false,4,256,false,256,0.375
3,4,wet,true,3,256,true,171,0.875
3,4,menu,false,4,256,false,256,0.5
3,4,dedicated,false,9,256,false,256,0.5
3,4,wherever,false,8,256,false,256,0.5
3,4,sufficiently,false,12,256,false,256,0.5
3,4,pressure,false,8,256,false,256,0.5
3,4,dry,true,3,256,true,138,0.625
3,4,hit,true,3,256,true,148,0.75
3,4,generate,false,8,256,false,256,0.5
3,4,ink,true,3,256,true,214,1.125
3,4,confident,false,9,256,false,256,0.5
3,4,support,false,7,256,false,256,0.375
3,4,bit,true,3,256,true,136,0.375
3,4,promising,false,9,256,false,256,0.5
3,4,bug,true,3,256,true,205,1
3,4,bay,true,3,256,true,230,1.25
3,4,slide,false,5,256,false,256,0.5
3,4,fit,true,3,256,true,140,0.625
3,4,gas,true,3,256,true,144,0.625
3,4,minister,false,8,256,false,256,0.5
3,4,rod,true,3,256,true,250,1.375
3,4,bye,true,3,256,true,24,0.125
3,4,sauce,false,5,256,false,256,0.375
3,4,odd,true,3,256,true,189,0.625
3,4,dig,true,3,256,true,207,0.875
3,4,pay,true,3,256,true,96,0.5
3,4,mum,true,3,256,true,78,0.375
3,4,here,false,4,256,false,256,0.5
3,4,tip,true,3,256,true,165,0.875
3,4,ago,true,3,256,true,3,0
3,4,car,true,3,256,true,26,0.125
3,4,suite,false,5,256,false,256,0.375
3,4,go,true,2,256,true,50,0.125
3,4,everyone,false,8,256,false,256,0.375
3,4,lay,true,3,256,true,182,0.875
3,4,all,true,3,256,true,5,0
3,4,pot,true,3,256,true,192,1
3,4,beat,false,4,256,false,256,0.5
3,4,do,true,2,256,true,35,0.125
3,4,arrival,false,7,256,false,256,0.5
3,4,conflict,false,8,256,false,256,0.625
3,4,but,true,3,256,true,21,0.125
3,4,o,true,1,256,true,84,0.125
3,4,old,true,3,256,true,89,0.25
3,4,lap,true,3,256,true,240,0.75
3,4,hesitate,false,8,256,false,256,0.375
3,4,pub,true,3,256,true,160,0.5
3,4,apparatus,false,9,256,false,256,0.375
3,4,pin,true,3,256,true,191,0.625
3,4,probability,false,11,256,false,256,0.375
3,4,hair,false,4,256,false,256,0.5
3,4,pet,true,3,256,true,158,0.75
3,4,extensive,false,9,256,false,256,0.25
3,4,boss,false,4,256,false,256,0.375
3,4,breath,false,6,256,false,256,0.375
3,4,card,false,4,256,false,256,0.25
3,4,reaction,false,8,256,false,256,0.375
3,4,bag,true,3,256,true,14,0
3,4,fat,true,3,256,true,44,0.125
3,4,yet,true,3,256,true,173,0.5
3,4,league,false,6,256,false,256,0.375
3,4,direct,false,6,256,false,256,0.25
3,4,act,true,3,256,true,131,0.375
3,4,elite,false,5,256,false,256,0.375
3,4,dispute,false,7,256,false,256,0.375
3,4,cry,true,3,256,true,137,0.375
3,4,merge,false,5,256,false,256,0.375
3,4,to,true,2,256,true,115,0.125
3,4,creator,false,7,256,false,256,0.375
3,4,jet,true,3,256,true,215,0.625
3,4,capability,false,10,256,false,256,0.375
3,4,constitutional,false,14,256,false,256,0.375
3,4,annoying,false,8,256,false,256,0.375
3,4,sum,true,3,256,true,224,0.625
3,5,representation,false,14,256,false,256,0.25
3,5,considerably,false,12,256,false,256,0.25
3,5,downwards,false,9,256,false,256,0.25
3,5,ear,true,3,256,true,38,0.125
3,5,feat,false,4,256,false,256,0.375
3,5,make,false,4,256,false,256,0.25
3,5,cup,true,3,256,true,30,0.125
3,5,steam,false,5,256,false,256,0.25
3,5,now,true,3,256,true,83,0.25
3,5,in,true,2,256,true,64,0.125
3,5,lap,true,3,256,true,240,0.625
3,5,die,true,3,256,true,34,0.125
3,5,pop,true,3,256,true,159,0.375
3,5,prosecutor,false,10,256,false,256,0.25
3,5,hot,true,3,256,true,59,0.125
3,5,big,true,3,256,true,17,0
3,5,ill,true,3,256,true,149,0.375
3,5,shy,true,3,256,true,196,0.5
3,5,drift,false,5,256,false,256,0.25
3,5,knee,false,4,256,false,256,0.25
3,5,healthcare,false,10,256,false,256,0.25
3,5,invention,false,9,256,false,256,0.25
3,5,blonde,false,6,256,false,256,0.25
3,5,fan,true,3,256,true,139,0.375
3,5,fever,false,5,256,false,256,0.25
3,5,encouragement,false,13,256,false,256,0.25
3,5,spy,true,3,256,true,252,0.625
3,5,himself,false,7,256,false,256,0.25
3,5,naked,false,5,256,false,256,0.25
3,5,ego,true,3,256,true,237,0.625
3,5,van,true,3,256,true,168,0.375
3,5,be,true,2,256,true,15,0
3,5,tolerance,false,9,256,false,256,0.25
3,5,do,true,2,256,true,35,0
3,5,programming,false,11,256,false,256,0.25
3,5,see,true,3,256,true,105,0.25
3,5,vow,true,3,256,true,254,0.75
3,5,kid,true,3,256,true,151,0.625
3,5,sky,true,3,256,true,163,0.75
3,5,upcoming,false,8,256,false,256,0.25
3,5,favourite,false,9,256,false,256,0.25
3,5,vulnerable,false,10,256,false,256,0.25
3,5,get,true,3,256,true,49,0.25
3,5,scope,false,5,256,false,256,0.375
3,5,restoration,false,11,256,false,256,0.375
3,5,accordance,false,10,256,false,256,0.375
3,5,entry,false,5,256,false,256,0.5
3,5,speech,false,6,256,false,256,0.375
3,5,sir,true,3,256,true,161,0.75
3,5,mud,true,3,256,true,186,1
3,5,t,true,1,256,true,118,0.25
3,5,due,true,3,256,true,179,0.625
3,5,row,true,3,256,true,193,0.5
3,5,it,true,2,256,true,65,0.25
3,5,egg,true,3,256,true,40,0.25
3,5,priority,false,8,256,false,256,0.25
3,5,too,true,3,256,true,116,0.25
3,5,forecast,false,8,256,false,256,0.25
3,5,bow,true,3,256,true,231,0.625
3,5,enrich,false,6,256,false,256,0.25
3,5,therapist,false,9,256,false,256,0.25
3,5,stand,false,5,256,false,256,0.25
3,5,confident,false,9,256,false,256,0.25
3,5,age,true,3,256,true,2,0
3,5,organization,false,12,256,false,256,0.25
3,5,begin,false,5,256,false,256,0.25
3,5,dive,false,4,256,false,256,0.25
3,5,up,true,2,256,true,121,0.125
3,5,use,true,3,256,true,123,0.375
3,5,mob,true,3,256,true,242,1
3,5,laboratory,false,10,256,false,256,0.375
3,5,protocol,false,8,256,false,256,0.25
3,5,sum,true,3,256,true,224,0.625
3,5,six,true,3,256,true,108,0.25
3,5,bay,true,3,256,true,230,0.625
3,5,frequency,false,9,256,false,256,0.25
3,5,dad,true,3,256,true,32,0.125
3,5,lad,true,3,256,true,239,0.75
3,5,arm,true,3,256,true,8,0
3,5,pin,true,3,256,true,191,0.875
3,5,greenhouse,false,10,256,false,256,0.25
3,5,aggression,false,10,256,false,256,0.25
3,5,need,false,4,256,false,256,0.25
3,5,ranking,false,7,256,false,256,0.25
3,6,fly,true,3,256,true,46,0.25
3,6,mark,false,4,256,false,256,0.5
3,6,leisure,false,7,256,false,256,0.5
3,6,air,true,3,256,true,4,0
3,6,offer,false,5,256,false,256,0.375
3,6,communicate,false,11,256,false,256,0.375
3,6,now,true,3,256,true,83,0.375
3,6,dictator,false,8,256,false,256,0.375
3,6,clear,false,5,256,false,256,0.25
3,6,lad,true,3,256,true,239,0.75
3,6,due,true,3,256,true,179,0.5
3,6,owe,true,3,256,true,218,0.625
3,6,raw,true,3,256,true,220,0.625
3,6,as,true,2,256,true,10,0
3,6,app,true,3,256,true,133,0.375
3,6,there,false,5,256,false,256,0.25
3,6,i,true,1,256,true,61,0.125
3,6,how,true,3,256,true,60,0.125
3,6,immune,false,6,256,false,256,0.25
3,6,adj,true,3,256,true,72,0.25
3,6,set,true,3,256,true,194,0.5
3,6,law,true,3,256,true,153,0.375
3,6,unprecedented,false,13,256,false,256,0.25
3,6,mum,true,3,256,true,78,0.25
3,6,suicide,false,7,256,false,256,0.25
3,6,extract,false,7,256,false,256,0.25
3,6,programming,false,11,256,false,256,0.25
3,6,attitude,false,8,256,false,256,0.25
3,6,passage,false,7,256,false,256,0.25
3,6,let,true,3,256,true,70,0.25
3,6,ask,true,3,256,true,11,0
3,6,rob,true,3,256,true,222,0.625
3,6,bug,true,3,256,true,205,0.5
3,6,ton,true,3,256,true,227,0.625
3,6,quiet,false,5,256,false,256,0.25
3,6,jet,true,3,256,true,215,0.625
3,6,slice,false,5,256,false,256,0.25
3,6,spy,true,3,256,true,252,0.875
3,6,gut,true,3,256,true,238,1.25
3,6,electronic,false,10,256,false,256,0.375
3,6,pan,true,3,256,true,190,1
3,6,fix,true,3,256,true,141,0.5
3,6,seed,false,4,256,false,256,0.25
3,6,secondly,false,8,256,false,256,0.25
3,6,its,true,3,256,true,66,0.125
3,6,old,true,3,256,true,89,0.25
3,6,sufficiently,false,12,256,false,256,0.25
3,6,people,false,6,256,false,256,0.25
3,6,anything,false,8,256,false,256,0.25
3,6,opt,true,3,256,true,245,0.75
3,6,bet,true,3,256,true,203,0.5
3,6,o,true,1,256,true,84,0.125
3,6,gas,true,3,256,true,144,0.375
3,6,do,true,2,256,true,35,0
3,6,genocide,false,8,256,false,256,0.25
3,6,tap,true,3,256,true,226,0.625
3,6,weekend,false,7,256,false,256,0.25
3,6,van,true,3,256,true,168,0.5
3,6,gap,true,3,256,true,143,0.375
3,6,six,true,3,256,true,108,0.5
3,6,expert,false,6,256,false,256,0.375
3,6,who,true,3,256,true,126,0.25
3,6,cope,false,4,256,false,256,0.25
3,6,mud,true,3,256,true,186,0.5
3,6,apologize,false,9,256,false,256,0.375
3,6,harassment,false,10,256,false,256,0.25
3,6,hi,true,2,256,true,56,0.125
3,6,bus,true,3,256,true,20,0.125
3,6,inject,false,6,256,false,256,0.25
3,6,worker,false,6,256,false,256,0.25
3,6,shortage,false,8,256,false,256,0.25
3,6,term,false,4,256,false,256,0.25
3,6,hearing,false,7,256,false,256,0.25
3,6,treat,false,5,256,false,256,0.25
3,6,month,false,5,256,false,256,0.25
3,6,win,true,3,256,true,128,0.375
3,6,casual,false,6,256,false,256,0.25
3,6,sail,false,4,256,false,256,0.25
3,6,formation,false,9,256,false,256,0.25
3,6,bag,true,3,256,true,14,0
3,6,circuit,false,7,256,false,256,0.25
3,6,crash,false,5,256,false,256,0.25
3,6,middle,false,6,256,false,256,0.25
3,6,ancestor,false,8,256,false,256,0.25
3,7,headache,false,8,256,false,256,0.25
3,7,yet,true,3,256,true,173,0.875
3,7,kid,true,3,256,true,151,0.75
3,7,two,true,3,256,true,120,0.25
3,7,suddenly,false,8,256,false,256,0.375
3,7,under,false,5,256,false,256,0.375
3,7,sit,true,3,256,true,107,0.5
3,7,bay,true,3,256,true,230,1.125
3,7,squad,false,5,256,false,256,0.375
3,7,speak,false,5,256,false,256,0.375
3,7,auction,false,7,256,false,256,0.375
3,7,horizon,false,7,256,false,256,0.25
3,7,toy,true,3,256,true,167,0.5
3,7,fan,true,3,256,true,139,0.375
3,7,on,true,2,256,true,90,0.125
3,7,at,true,2,256,true,12,0
3,7,the,true,3,256,true,114,0.25
3,7,courage,false,7,256,false,256,0.25
3,7,consciousness,false,13,256,false,256,0.25
3,7,diplomat,false,8,256,false,256,0.25
3,7,app,true,3,256,true,133,0.375
3,7,new,true,3,256,true,80,0.25
3,7,fry,true,3,256,true,180,0.875
3,7,draw,false,4,256,false,256,0.375
3,7,save,false,4,256,false,256,0.375
3,7,compelling,false,10,256,false,256,0.375
3,7,liable,false,6,256,false,256,0.375
3,7,boy,true,3,256,true,19,0.125
3,7,gun,true,3,256,true,146,1.625
3,7,not,true,3,256,true,82,0.875
3,7,non,true,3,256,true,244,1.875
3,7,divorce,false,7,256,false,256,1
3,7,cd,true,2,256,true,28,0.125
3,7,align,false,5,256,false,256,1
3,7,of,true,2,256,true,85,0.25
3,7,theatrical,false,10,256,false,256,0.5
3,7,outlook,false,7,256,false,256,0.5
3,7,see,true,3,256,true,105,0.875
3,7,dig,true,3,256,true,207,2.25
3,7,you,true,3,256,true,130,0.625
3,7,cousin,false,6,256,false,256,0.5
3,7,via,true,3,256,true,228,1.375
3,7,confusion,false,9,256,false,256,0.5
3,7,second,false,6,256,false,256,0.5
3,7,tolerate,false,8,256,false,256,0.875
3,7,correlate,false,9,256,false,256,0.625
3,7,bed,true,3,256,true,16,0.125
3,7,require,false,7,256,false,256,0.5
3,7,terrify,false,7,256,false,256,0.5
3,7,buy,true,3,256,true,22,0.125
3,7,exact,false,5,256,false,256,0.5
3,7,him,true,3,256,true,57,0.375
3,7,lung,false,4,256,false,256,0.625
3,7,percentage,false,10,256,false,256,0.875
3,7,may,true,3,256,true,76,0.875
3,7,nor,true,3,256,true,188,1.375
3,7,really,false,6,256,false,256,0.5
3,7,hidden,false,6,256,false,256,0.875
3,7,by,true,2,256,true,23,0.125
3,7,thief,false,5,256,false,256,0.875
3,7,say,true,3,256,true,103,0.625
3,7,whilst,false,6,256,false,256,1
3,7,log,true,3,256,true,241,3
3,7,planet,false,6,256,false,256,1
3,7,low,true,3,256,true,154,1.75
3,7,oh,true,2,256,true,87,0.5
3,7,considerably,false,12,256,false,256,0.875
3,7,user,false,4,256,false,256,0.875
3,7,act,true,3,256,true,131,1
3,7,all,true,3,256,true,5,0.125
3,7,portfolio,false,9,256,false,256,0.5
3,7,line,false,4,256,false,256,0.5
